dataset	cell_type	genes	p	p.adjust	absdpsi
barnas	DN	CBWD1	0.291094020906097	0.781388799377943	0.046756813177694
barnas	DN	PRPF4	0.291175384607715	0.781388799377943	0.043771939275878
barnas	DN	API5	0.29144471903943	0.781634096910999	0.0412138196517062
barnas	DN	FAM172A	0.29189914387269	0.78211065579709	0.0416818947523607
barnas	DN	GUSB	0.292093685310276	0.78211065579709	0.0309685099994116
barnas	DN	DNPH1	0.292291963071421	0.78211065579709	0.0296511182759696
barnas	DN	FERMT3	0.292473968250344	0.78211065579709	0.0243234456922194
barnas	DN	POU2F2	0.29264855599419	0.78211065579709	0.0270360273258649
barnas	DN	OS9	0.293005400517897	0.78211065579709	0.0470738797574842
barnas	DN	TMEM107	0.29301319544518	0.78211065579709	0.0457967640806707
barnas	DN	CBLL1	0.293046696890965	0.78211065579709	0.0620450132575996
barnas	DN	WAPL	0.293509519340106	0.78287026014638	0.0338886210799027
barnas	DN	CDV3	0.293953558327727	0.782974030168536	0.0740596701492113
barnas	DN	IP6K2	0.294230021400909	0.782974030168536	0.0653523860435118
barnas	DN	PIGF	0.294239274250924	0.782974030168536	0.0852332473894598
barnas	DN	EWSR1	0.294384059488028	0.782974030168536	0.0122648464017215
barnas	DN	TAF6	0.294531355163256	0.782974030168536	0.0527203674052501
barnas	DN	AUP1	0.294617817406918	0.782974030168536	0.0422568497038894
barnas	DN	ATG16L2	0.294927915411998	0.783324263848191	0.0179690183019645
barnas	DN	CANX	0.295174496370906	0.783505475865493	0.0243052507902819
barnas	DN	AKAP13	0.295394937696364	0.783606409594211	0.0606893260290616
barnas	DN	ELOVL5	0.295628787887828	0.783606409594211	0.0767623653418547
barnas	DN	HLA-C,HLA-B	0.295889181379485	0.783606409594211	0.135854853702182
barnas	DN	MXD4	0.296055897763652	0.783606409594211	0.0403781578558494
barnas	DN	POC5	0.296445701629227	0.783606409594211	0.0695976026589544
barnas	DN	TOPBP1	0.296510273087177	0.783606409594211	0.0728131911573884
barnas	DN	HDAC10	0.296616277782508	0.783606409594211	0.0812410828566725
barnas	DN	FOXP1,RP11-79P21.2	0.296639530879848	0.783606409594211	0.0713313785525539
barnas	DN	NAE1	0.296872121235398	0.783749536410519	0.0792055921101876
barnas	DN	INTS4	0.297332705225588	0.784135324040246	0.0458259098500273
barnas	DN	RIPOR1	0.297375244673583	0.784135324040246	0.0291144273064262
barnas	DN	SNRPA1	0.29767884693104	0.784306126922934	0.0391851029781022
barnas	DN	LSM7	0.297797090759721	0.784306126922934	0.0196123172499816
barnas	DN	LTV1,RP3-468K18.7	0.298184832980278	0.784806443208454	0.0376947405170307
barnas	DN	CLK1	0.298344356967475	0.784806443208454	0.071934737132774
barnas	DN	IMMP1L	0.298667261810637	0.785185685897146	0.0956943759855969
barnas	DN	MAP4K4	0.299394765814014	0.78625019128723606	0.0418441416624841
barnas	DN	NSMCE1	0.29971299714383	0.78625019128723606	0.0204885185968225
barnas	DN	WTAP	0.299724782661169	0.78625019128723606	0.0376988284768861
barnas	DN	RGL2	0.299788087959508	0.78625019128723606	0.0503339175132463
barnas	DN	LARP4B	0.300252812576586	0.786597574284061	0.0463480329375427
barnas	DN	DEPDC5,LL22NC03-44A4.3	0.300660448932385	0.786597574284061	0.04974158668017
barnas	DN	AC093818.1	0.300858914685056	0.786597574284061	0.113549422351709
barnas	DN	METTL17	0.301094974766491	0.786597574284061	0.0456730389098671
barnas	DN	HACD4	0.301257734784173	0.786597574284061	0.109654810305741
barnas	DN	POLB	0.301315488942626	0.786597574284061	0.0659816040144943
barnas	DN	FGD3	0.301341114670539	0.786597574284061	0.0242308477196375
barnas	DN	ARHGAP12	0.301352997386769	0.786597574284061	0.111967446246964
barnas	DN	TIMM17B	0.302029673524069	0.787704885425089	0.0624615809070338
barnas	DN	TMEM263	0.302252469235176	0.787704885425089	0.0836768127632362
barnas	DN	NPM1	0.302361908553752	0.787704885425089	0.0208479789854997
barnas	DN	DGKA	0.302839418544211	0.787704885425089	0.0657191220780181
barnas	DN	CNTRL	0.302865630863702	0.787704885425089	0.0504924820861991
barnas	DN	TOMM34	0.302998544749029	0.787704885425089	0.0543530503224972
barnas	DN	TNPO1	0.303425873473726	0.787704885425089	0.0725934200588539
barnas	DN	CDK11B	0.303633084041458	0.787704885425089	0.0369685957415892
barnas	DN	FGD2	0.303712979971337	0.787704885425089	0.0278208224107133
barnas	DN	KDM5C	0.303770771595584	0.787704885425089	0.0371946679759988
barnas	DN	SMC6	0.304028603738609	0.787704885425089	0.0581723651838735
barnas	DN	VEZF1	0.30404439718837	0.787704885425089	0.0613849302972906
barnas	DN	TMUB2	0.304108237122912	0.787704885425089	0.0560614347760633
barnas	DN	ARNT	0.304586968972451	0.787785022291476	0.0670894477766507
barnas	DN	CEP350	0.304828724816891	0.787785022291476	0.0858877200645146
barnas	DN	ENOPH1	0.304861982980216	0.787785022291476	0.0883992275949768
barnas	DN	BCL11A	0.305213690083276	0.787785022291476	0.0671918352723622
barnas	DN	FOXJ3	0.30534171867984	0.787785022291476	0.0330512157711445
barnas	DN	PLCB2	0.305861215795855	0.787785022291476	0.099459268299003
barnas	DN	SLC7A7	0.305933900350237	0.787785022291476	0.0506551078565774
barnas	DN	RPL11	0.305977675767136	0.787785022291476	0.0197960592558878
barnas	DN	FRG1HP	0.306158889563901	0.787785022291476	0.0624796616981776
barnas	DN	FXR1	0.306486348726765	0.787785022291476	0.0915648180001089
barnas	DN	ORC4	0.306493274230112	0.787785022291476	0.0814461307027646
barnas	DN	NFAT5	0.306551219385904	0.787785022291476	0.105019588245155
barnas	DN	HCG18	0.306676454976574	0.787785022291476	0.0667917611819054
barnas	DN	MAPK14	0.30676824925088	0.787785022291476	0.0649386728845893
barnas	DN	AP1G2	0.307651455769697	0.787785022291476	0.0215411376944977
barnas	DN	RP11-641J8.4,WDR45	0.30783174219011	0.787785022291476	0.016638454066339
barnas	DN	SETDB2	0.307868100996174	0.787785022291476	0.0745899002057848
barnas	DN	SLC41A3	0.307918619845604	0.787785022291476	0.0626190650069663
barnas	DN	GON4L	0.308109564414891	0.787785022291476	0.0921515602846646
barnas	DN	CEP120	0.308130328895519	0.787785022291476	0.0290959330250836
barnas	DN	PANK2	0.308503573002532	0.787785022291476	0.0575822534511273
barnas	DN	TRIP11	0.308533160597329	0.787785022291476	0.0701732569245243
barnas	DN	PHIP	0.308549146101884	0.787785022291476	0.0527851730212774
barnas	DN	MIAT	0.308924929755053	0.787785022291476	0.0977858875854707
barnas	DN	OS9	0.30898656196139	0.787785022291476	0.0229362796031777
barnas	DN	CSNK1G3	0.309025157674814	0.787785022291476	0.0458118179951601
barnas	DN	MMS19	0.309031051524151	0.787785022291476	0.0458989989887397
barnas	DN	HSH2D	0.309431075017111	0.787785022291476	0.0327517725671825
barnas	DN	EPSTI1	0.309534584950873	0.787785022291476	0.0683489128071262
barnas	DN	NOP2,RP5-940J5.10	0.30992049476082	0.787785022291476	0.0547096479648725
barnas	DN	RP11-483F11.9,COX15	0.309946007711233	0.787785022291476	0.0367036678632366
barnas	DN	VPS36	0.310013825230631	0.787785022291476	0.0481474765000807
barnas	DN	USP16	0.310080602183298	0.787785022291476	0.0655875693796762
barnas	DN	FOXP4	0.31038942387737	0.787785022291476	0.0290713935536949
barnas	DN	VTI1A	0.310415632503197	0.787785022291476	0.0410467524748683
barnas	DN	SYNRG	0.310888016904765	0.788528324632004	0.0603030894678003
barnas	DN	CCNH	0.311180173833723	0.788813908627551	0.0262739974149221
barnas	DN	ARHGEF18	0.311878389299821	0.790127891692108	0.024933916961241
barnas	DN	TBC1D17	0.31225207601369	0.79059495218386	0.0513587366176521
barnas	DN	HEXD	0.3124226808539	0.79059495218386	0.0768844544298424
barnas	DN	CEP350	0.312966646293325	0.791515530896128	0.0325020757649179
barnas	DN	RHOT2	0.313363459164845	0.792063104782027	0.0543101482530026
barnas	DN	IFNLR1	0.313917315156488	0.79258585525686	0.0681027351511542
barnas	DN	TBCE	0.313931114989059	0.79258585525686	0.0751568861316074
barnas	DN	LINC02422	0.314211885170697	0.792839064649552	0.0643257520465443
barnas	DN	SEC23B	0.314588768998279	0.792922989202193	0.0572799667346985
barnas	DN	MTG2	0.314660261463314	0.792922989202193	0.0911878202967991
barnas	DN	PRRC2C	0.314941070923201	0.792922989202193	0.0305017408216104
barnas	DN	RP11-383A19.1,MRM2	0.314967133202328	0.792922989202193	0.0738428839550336
barnas	DN	TSEN15	0.315718368875204	0.793548401350365	0.0541130052009445
barnas	DN	NOC3L	0.315853288608756	0.793548401350365	0.033994924778195
barnas	DN	AKAP8	0.315889696540138	0.793548401350365	0.0503144875809648
barnas	DN	RSRC2	0.315938118361436	0.793548401350365	0.0605654872921646
barnas	DN	CLEC2D	0.316423801183226	0.793954499008138	0.0556941485344268
barnas	DN	ZNF207	0.316461262864386	0.793954499008138	0.0344960657491736
barnas	DN	TAOK3	0.317147738045979	0.795077926747265	0.0474497097059411
barnas	DN	HSF1	0.317271023352596	0.795077926747265	0.023860475588969
barnas	DN	SEC24B	0.317991255826811	0.795974404540405	0.0560924570241844
barnas	DN	INPP5B	0.318092234402364	0.795974404540405	0.0641526724679425
barnas	DN	NELFE	0.318288958421158	0.795974404540405	0.027064582956952202
barnas	DN	LUC7L	0.31856909915021703	0.795974404540405	0.0360267319874429
barnas	DN	TBC1D5	0.318648493955318	0.795974404540405	0.0342616271856732
barnas	DN	BTN2A1	0.319486664850774	0.795974404540405	0.0637769577883489
barnas	DN	BTN3A1	0.319643226870813	0.795974404540405	0.0233286254573462
barnas	DN	OTULIN	0.319971074366024	0.795974404540405	0.0771288201634097
barnas	DN	BNIP2	0.320277322819154	0.795974404540405	0.0331436519977736
barnas	DN	STAG3L2	0.320380885183104	0.795974404540405	0.0631103158168787
barnas	DN	YARS1	0.320518180257723	0.795974404540405	0.040523406678576
barnas	DN	RNF31,RP11-468E2.4	0.32054802448153	0.795974404540405	0.0251008616424693
barnas	DN	ISOC2	0.320565923837276	0.795974404540405	0.0681637541803519
barnas	DN	TP53BP2	0.320636974698262	0.795974404540405	0.0786703429080904
barnas	DN	HNRNPUL1	0.32075842840702	0.795974404540405	0.0341202830940514
barnas	DN	VTA1	0.320873842850212	0.795974404540405	0.078486016474707307
barnas	DN	ZBTB25	0.320907204809773	0.795974404540405	0.0994052695564042
barnas	DN	PSD4	0.321102895110879	0.795974404540405	0.055661679535121
barnas	DN	TCF25	0.321427142897168	0.795974404540405	0.0173994563425991
barnas	DN	KDM5C	0.321487866880678	0.795974404540405	0.0732058619450635
barnas	DN	RP11-15K19.2,MRPS17,NIPSNAP2	0.321750985000753	0.795974404540405	0.0823571680033077
barnas	DN	NUDT4	0.322022188495932	0.795974404540405	0.0359169987396091
barnas	DN	PAOX,RP11-108K14.8	0.322074641389483	0.795974404540405	0.0611708014610796
barnas	DN	PPCS	0.32214250928924	0.795974404540405	0.0329576226761129
barnas	DN	USP39	0.322272538344237	0.795974404540405	0.039448948354814
barnas	DN	HSH2D	0.322464867286538	0.795974404540405	0.0127217464967149
barnas	DN	RHOT1	0.322520928768932	0.795974404540405	0.0969789351720793
barnas	DN	MBTD1	0.322876121784478	0.796403595170809	0.150012467521703
barnas	DN	HBP1	0.323435365008711	0.796685470672234	0.0575711328251965
barnas	DN	FXYD5	0.323463303676669	0.796685470672234	0.0173648512269723
barnas	DN	UBP1	0.323547738908157	0.796685470672234	0.0679766290474402
barnas	DN	ESYT1	0.323765517980907	0.796685470672234	0.022653011431512
barnas	DN	CTD-2509G16.5	0.324016551719375	0.796685470672234	0.209516629552187
barnas	DN	USP39	0.32416646441527	0.796685470672234	0.0346079084526963
barnas	DN	ATF7IP	0.324259872880026	0.796685470672234	0.0290636834821149
barnas	DN	ASXL1	0.324557541421349	0.796851024626122	0.0582731036426408
barnas	DN	ZNF134	0.324690037350503	0.796851024626122	0.0637470402229447
barnas	DN	BCS1L	0.325560294691786	0.798540689324966	0.0366247380059177
barnas	DN	CEP95	0.326687148527713	0.800857501943215	0.100514813923086
barnas	DN	MBD1	0.326946795226506	0.800879825010884	0.0660516178263325
barnas	DN	GBF1	0.327060870946853	0.800879825010884	0.0955441666489913
barnas	DN	ACSL5	0.32782877542052	0.801197209408425	0.0199345844936538
barnas	DN	MAGOHB	0.327953005183185	0.801197209408425	0.0704040175060979
barnas	DN	OPN3,CHML	0.32801141071854	0.801197209408425	0.0391367128988484
barnas	DN	FAM219B	0.328161780830117	0.801197209408425	0.0593541853647161
barnas	DN	CMSS1	0.328249199310313	0.801197209408425	0.0702637542887069
barnas	DN	AC017104.6	0.328284765976591	0.801197209408425	0.145729211973013
barnas	DN	ATXN2L	0.328668557294362	0.801474866062179	0.0674410492206423
barnas	DN	AFG3L1P	0.329018215873945	0.801474866062179	0.0654325934965406
barnas	DN	LARP7	0.329260645372593	0.801474866062179	0.0404576086167921
barnas	DN	OGT	0.329287026206121	0.801474866062179	0.0504476769040645
barnas	DN	BPTF	0.329310751933128	0.801474866062179	0.0778202965962215
barnas	DN	CKLF,CKLF-CMTM1	0.329883732821473	0.801710996152238	0.0403280511802895
barnas	DN	SEPTIN9	0.329949822594449	0.801710996152238	0.0221781808739893
barnas	DN	ARMC10	0.330004844648047	0.801710996152238	0.059659722287508
barnas	DN	PAM16,CORO7-PAM16	0.33013776281343	0.801710996152238	0.106139681173427
barnas	DN	IRAG2	0.330363618943983	0.8017267923542	0.0395125025044306
barnas	DN	SDF2	0.330509269509096	0.8017267923542	0.0954878446275967
barnas	DN	LLGL2	0.330745929482124	0.801858095041375	0.107945026905439
barnas	DN	FAM111A	0.331061958751362	0.801909953228057	0.0706227206143927
barnas	DN	SYTL1	0.331146137677552	0.801909953228057	0.0127629463008128
barnas	DN	SLC36A4	0.331621030030129	0.801909953228057	0.123448410593844
barnas	DN	SUZ12	0.331660521488259	0.801909953228057	0.0511297590766179
barnas	DN	SRRT	0.331680033010558	0.801909953228057	0.0550671116322273
barnas	DN	AZIN1	0.331865777939716	0.801917691138159	0.0575533791061131
barnas	DN	DTYMK	0.332317509067601	0.802567794026371	0.06404384232454
barnas	DN	USP10	0.332509508300174	0.802590258221244	0.0699871705223044
barnas	DN	RBM10	0.333029156753531	0.803403122250555	0.069758783097599
barnas	DN	HINT2,RP11-112J3.21	0.33339621815658	0.803510700285647	0.0175897256694296
barnas	DN	TCIRG1	0.333500048180076	0.803510700285647	0.014146960790084
barnas	DN	CSNK2A1	0.333857600972208	0.803510700285647	0.0446662563951136
barnas	DN	NRBP1	0.333943512857162	0.803510700285647	0.0278252646665441
barnas	DN	PSENEN,AC002398.9	0.334349064663492	0.803510700285647	0.0186692733925879
barnas	DN	ZNF232	0.334545163449353	0.803510700285647	0.0931840710821126
barnas	DN	MARK3	0.334581315285602	0.803510700285647	0.0548795840530312
barnas	DN	FAM3A	0.334704895380569	0.803510700285647	0.0982991628152486
barnas	DN	CYRIA	0.334897481055497	0.803510700285647	0.066872898520443
barnas	DN	NA	0.335010329865958	0.803510700285647	0.138940058745877
barnas	DN	HDAC1	0.335088485697573	0.803510700285647	0.0135343512349165
barnas	DN	SPIDR	0.335390704137559	0.803510700285647	0.0221537585322675
barnas	DN	IGFLR1,AD000671.6	0.335515276451533	0.803510700285647	0.0362525672076408
barnas	DN	SDAD1	0.335634449129106	0.803510700285647	0.0247886154415856
barnas	DN	HECTD1	0.335924320035149	0.803766632850986	0.0706558097776306
barnas	DN	COCH	0.336362675714986	0.804377373117003	0.0274556377476896
barnas	DN	NADK	0.336604193850297	0.804510707681025	0.063881477369051
barnas	DN	DLG1	0.336786531321198	0.804510707681025	0.0698946767117124
barnas	DN	BEND5	0.337189749303883	0.804510707681025	0.0529625316217705
barnas	DN	NFX1	0.337412782887806	0.804510707681025	0.0336293913455223
barnas	DN	MFSD10	0.337485465998561	0.804510707681025	0.0340866442817865
barnas	DN	MYLIP	0.337517239757826	0.804510707681025	0.0308604046307429
barnas	DN	ATP13A2	0.337819684916967	0.804747338981451	0.05067422030082
barnas	DN	SPG7	0.337982891058679	0.804747338981451	0.0606275653424132
barnas	DN	ABCF1	0.338349374428551	0.805176358739878	0.0597462687612504
barnas	DN	ZNF276	0.339230070938783	0.805176358739878	0.069476880796926
barnas	DN	PCYT2	0.339242549390917	0.805176358739878	0.0442905367824943
barnas	DN	POLR1C	0.339346327829519	0.805176358739878	0.0571633784433496
barnas	DN	NADSYN1	0.339412151675829	0.805176358739878	0.0427376319755483
barnas	DN	EIF2B5	0.339492105426557	0.805176358739878	0.0253466764765643
barnas	DN	FXR2	0.33950124317111	0.805176358739878	0.039489068260443
barnas	DN	GMEB1	0.33962936324721	0.805176358739878	0.0849952123185626
barnas	DN	TMEM259	0.339962152980087	0.805261256298562	0.0187249548593992
barnas	DN	STARD3NL	0.340031784756165	0.805261256298562	0.0490981484111475
barnas	DN	ZDHHC7	0.341003258507264	0.806991228006322	0.0284597739895351
barnas	DN	CENPX	0.34112968595669	0.806991228006322	0.0328807773673402
barnas	DN	RUBCNL	0.341667036744449	0.807353253080003	0.0520447794449198
barnas	DN	SRPK2	0.34182732510102	0.807353253080003	0.0881560501784858
barnas	DN	SLC11A1	0.341834065724745	0.807353253080003	0.0413632452090598
barnas	DN	BTN2A1	0.342234523214505	0.807864728899152	0.0840434140360435
barnas	DN	FBXO21	0.343455358221859	0.808507017406973	0.0458590015776569
barnas	DN	PRKAB1	0.343536551850452	0.808507017406973	0.0791264506541045
barnas	DN	DPP9	0.343591557472551	0.808507017406973	0.0198155891476915
barnas	DN	SAFB	0.343627030698106	0.808507017406973	0.0296334593115367
barnas	DN	MYO9A	0.343651789691327	0.808507017406973	0.0628975777323056
barnas	DN	PRKAA1	0.343811509325491	0.808507017406973	0.0509013006273322
barnas	DN	CCDC18	0.344443380778442	0.808507017406973	0.08012480352364
barnas	DN	MOV10	0.344545689996382	0.808507017406973	0.0651191394474398
barnas	DN	PABPC4	0.344705223256404	0.808507017406973	0.0915937096944389
barnas	DN	FAM172A	0.344725173828764	0.808507017406973	0.0314526372002112
barnas	DN	HNRNPA3	0.34495424142604	0.808507017406973	0.0458163048834642
barnas	DN	KCTD13	0.345144651876672	0.808507017406973	0.0527036226673665
barnas	DN	POLD4,AP003419.11	0.345705573392928	0.808507017406973	0.0375690945480184
barnas	DN	DGUOK	0.34577539976386	0.808507017406973	0.0633206736760564
barnas	DN	IWS1	0.345988833326711	0.808507017406973	0.0502218670059479
barnas	DN	RP11-6N17.9,CDK5RAP3	0.346010077847916	0.808507017406973	0.0180451684740035
barnas	DN	DAAM1	0.346039630802337	0.808507017406973	0.0376107848015237
barnas	DN	TEX22,MTA1	0.34610634688273	0.808507017406973	0.0864387253545453
barnas	DN	AC074289.1	0.346206147634861	0.808507017406973	0.0761534430444373
barnas	DN	SUGT1	0.346252462048518	0.808507017406973	0.0365074307383843
barnas	DN	BAZ2A	0.346444420865076	0.808507017406973	0.0222970453127352
barnas	DN	MTHFS,ST20-MTHFS	0.346715726881712	0.808507017406973	0.0807478527031407
barnas	DN	PPIE	0.346739635965112	0.808507017406973	0.0402120805291362
barnas	DN	JAK2	0.347165074743125	0.808922352850297	0.0538407970080692
barnas	DN	FTSJ1	0.347613637309122	0.808922352850297	0.0601911688964902
barnas	DN	MARCHF8	0.347626273038501	0.808922352850297	0.0654301600252468
barnas	DN	IRF3	0.34769920336308	0.808922352850297	0.045925986403181
barnas	DN	NR3C1	0.347838453115004	0.808922352850297	0.0317525534352123
barnas	DN	RP11-706O15.1	0.348408334194256	0.809818948209189	0.148408482332597
barnas	DN	PHF6	0.348750849831818	0.81013424216399	0.0329930772202108
barnas	DN	TOMM40	0.348912812696169	0.81013424216399	0.0483055789773931
barnas	DN	HLA-DMA	0.349417595806197	0.81078742308257	0.00440754056590989
barnas	DN	TRAPPC9	0.349621504265569	0.81078742308257	0.0555774349416708
barnas	DN	ZNF32	0.349945472933698	0.81078742308257	0.0385076660811931
barnas	DN	FOXN3	0.350270838856512	0.81078742308257	0.042026357736009
barnas	DN	CAPN7	0.350310420927869	0.81078742308257	0.0952510175403469
barnas	DN	PCMT1	0.350323186472814	0.81078742308257	0.0474232291983676
barnas	DN	CLK4	0.350653511214614	0.81078742308257	0.0435469169412513
barnas	DN	HSD17B7	0.350886696016124	0.81078742308257	0.0683329057761889
barnas	DN	ARHGAP9	0.35130063144443	0.81078742308257	0.0285887678573241
barnas	DN	MCRIP2	0.351382246118945	0.81078742308257	0.0619311286658473
barnas	DN	DDB2	0.351610392816438	0.81078742308257	0.0731668547222279
barnas	DN	BDP1	0.35167260811835	0.81078742308257	0.050283372100651
barnas	DN	RETREG2	0.351777324500215	0.81078742308257	0.0207604662105414
barnas	DN	WASHC4	0.351817999484043	0.81078742308257	0.0167540896179611
barnas	DN	OGA	0.352380361942781	0.81078742308257	0.0321466423606316
barnas	DN	UHRF2	0.352457291702249	0.81078742308257	0.100061553700069
barnas	DN	MEF2C	0.352529212419503	0.81078742308257	0.0220107334596376
barnas	DN	PICALM	0.352700256876777	0.81078742308257	0.10978991990103
barnas	DN	CPT1B,CHKB-CPT1B	0.353070200371909	0.81078742308257	0.0500661889101087
barnas	DN	SMC5	0.353085481157475	0.81078742308257	0.0571067663851471
barnas	DN	ZW10	0.353257860406627	0.81078742308257	0.0549340372151906
barnas	DN	RERE	0.35346915690128	0.81078742308257	0.0953971828416543
barnas	DN	BACE2	0.353572490416478	0.81078742308257	0.104640103767734
barnas	DN	CBX3	0.353883668865305	0.81078742308257	0.0172630167338828
barnas	DN	TRAPPC10	0.353980367765892	0.81078742308257	0.0654018000552663
barnas	DN	CIZ1	0.35399277884643	0.81078742308257	0.0251397699281877
barnas	DN	PHF14	0.354528296739663	0.811060865607614	0.0744891478559965
barnas	DN	USP15	0.35460839726709	0.811060865607614	0.0709753263670303
barnas	DN	HMGN3	0.354666042074261	0.811060865607614	0.0321788577199681
barnas	DN	AC011530.4,DMWD	0.354929211343676	0.811240387842231	0.062952129387177
barnas	DN	MX2	0.355342089002547	0.811674392594191	0.0661053911630501
barnas	DN	XRRA1	0.355811069785816	0.811674392594191	0.0974032367271186
barnas	DN	FLNA	0.356239132625205	0.811674392594191	0.030897328767688
barnas	DN	MTMR9	0.356250499943457	0.811674392594191	0.081154956939005
barnas	DN	CCNT2	0.356352977119623	0.811674392594191	0.0583657637121774
barnas	DN	SH3BP2	0.356403343120293	0.811674392594191	0.108710412222449
barnas	DN	TRIM38	0.356527052404626	0.811674392594191	0.0337752291751005
barnas	DN	ALG3	0.356797544618445	0.811674392594191	0.0417972406488795
barnas	DN	SLC20A1	0.356961788728139	0.811674392594191	0.076547766701419
barnas	DN	USP21	0.356966748575456	0.811674392594191	0.0406924160541631
barnas	DN	TRPC4AP	0.359124962125569	0.815682114602892	0.0260020187232605
barnas	DN	UCKL1	0.359239069255061	0.815682114602892	0.0193215206263332
barnas	DN	FAM120AOS	0.359286340031094	0.815682114602892	0.0521129677919088
barnas	DN	RP11-176H8.1,DTD2	0.360031842947055	0.816952420488849	0.0667036646059406
barnas	DN	PPP6R1	0.360459992842411	0.817341826152724	0.026015321215812
barnas	DN	SECISBP2	0.360784698410649	0.817341826152724	0.0615076005691286
barnas	DN	SYNRG	0.360929619860349	0.817341826152724	0.0444623439837404
barnas	DN	DESI2	0.36101247189627	0.817341826152724	0.0493292514886208
barnas	DN	WDR13	0.361488470017388	0.817341826152724	0.0372670950860201
barnas	DN	NCLN	0.361558948645957	0.817341826152724	0.0451469948279298
barnas	DN	HNRNPA2B1	0.361868379903344	0.817341826152724	0.0151074486930979
barnas	DN	NT5C3A	0.36219968832178	0.817341826152724	0.0419805020527243
barnas	DN	MGAT5	0.362244592085008	0.817341826152724	0.0985567750635006
barnas	DN	ARAP1	0.362247053864748	0.817341826152724	0.01840263715743
barnas	DN	TIMM8B	0.362250064994162	0.817341826152724	0.0503119556913119
barnas	DN	SERGEF	0.362570187910593	0.81762884853695	0.0644638965425385
barnas	DN	RIC3	0.362749516457664	0.81762884853695	0.0627179694895502
barnas	DN	HLA-B,HLA-C	0.362981933093683	0.817733144656691	0.0755932807385675
barnas	DN	TCF25	0.363553638472928	0.818027896218077	0.0346187831392657
barnas	DN	ANO6	0.364443198620301	0.818027896218077	0.0642628357274835
barnas	DN	YY1AP1	0.364961096694458	0.818027896218077	0.0288445726450898
barnas	DN	APPL1	0.365175998659006	0.818027896218077	0.0365327682863198
barnas	DN	LY9	0.36519158746859	0.818027896218077	0.0638436684602576
barnas	DN	NSD3	0.365229770354662	0.818027896218077	0.0275885085896888
barnas	DN	TTC31	0.365307103960033	0.818027896218077	0.0485048467364521
barnas	DN	NDUFB11	0.365464444866	0.818027896218077	0.0187335240633967
barnas	DN	DBF4	0.365544338289167	0.818027896218077	0.0937491010815805
barnas	DN	DENND4B	0.365796961589456	0.818027896218077	0.0440408446825155
barnas	DN	SEC31A	0.365859140477584	0.818027896218077	0.0312826766717094
barnas	DN	TRIM33	0.365899361459568	0.818027896218077	0.0697836449898799
barnas	DN	CDK10	0.365997033222452	0.818027896218077	0.0439427297527303
barnas	DN	SCML4	0.366042597691519	0.818027896218077	0.0536284937198738
barnas	DN	STRAP	0.366338148425331	0.818027896218077	0.0352498287917459
barnas	DN	GLUL	0.366377755861428	0.818027896218077	0.0474362048843143
barnas	DN	EFL1	0.366430798183369	0.818027896218077	0.0530785722149882
barnas	DN	DNAAF2	0.366585965965747	0.818027896218077	0.0703143953018101
barnas	DN	RSBN1L	0.366650791635191	0.818027896218077	0.0324196399738469
barnas	DN	CASP2	0.367643540025372	0.819743767688991	0.0773453706779923
barnas	DN	FLYWCH1	0.367793072186433	0.819743767688991	0.0462513915849111
barnas	DN	IRF7	0.368187621841768	0.819880787194296	0.0163395767350917
barnas	DN	SIPA1L1	0.368227815418699	0.819880787194296	0.0369623712393534
barnas	DN	LSR	0.369445056199907	0.821929543485478	0.0832780672940948
barnas	DN	ARHGAP24	0.369562582278586	0.821929543485478	0.0311688208220522
barnas	DN	RAB30	0.369709259714843	0.821929543485478	0.0704397233309989
barnas	DN	ORC3	0.369999146217812	0.822157940988795	0.0966821110187044
barnas	DN	NEDD9	0.370678853035865	0.822214978891706	0.114352090583829
barnas	DN	SNHG6	0.370682260565357	0.822214978891706	0.0170379741295116
barnas	DN	SNX11	0.370690479673501	0.822214978891706	0.102163759300698
barnas	DN	CYREN	0.370942056464288	0.822214978891706	0.0425157643918606
barnas	DN	PICK1	0.37117614939264	0.822214978891706	0.0595937909811716
barnas	DN	IL21R	0.371455355004997	0.822214978891706	0.0584348655577255
barnas	DN	CELF1	0.371514013243344	0.822214978891706	0.0623929335630415
barnas	DN	IGHA1	0.371533900207616	0.822214978891706	0.0382292057266546
barnas	DN	CLEC2D	0.371883633026828	0.822214978891706	0.023330952149198
barnas	DN	PRR14L	0.37189646325013	0.822214978891706	0.106376651668602
barnas	DN	GEMIN2	0.372122466671953	0.822290508899477	0.0530546584464319
barnas	DN	ARID5B	0.372455377648583	0.822290508899477	0.0502711230870977
barnas	DN	TLE3	0.372492172253576	0.822290508899477	0.052061120906937
barnas	DN	ANKLE2	0.372733917666326	0.822410899200486	0.039638530649091
barnas	DN	SETD5	0.373259314593368	0.822835226236382	0.0895767986349371
barnas	DN	SPPL2A	0.373300843589599	0.822835226236382	0.0692448818970521
barnas	DN	SSH2	0.373913616629147	0.823733826523819	0.0538867414395594
barnas	DN	PSMA3-AS1,ARMH4	0.374512750640338	0.823733826523819	0.041615623475811
barnas	DN	RP11-2I7.1,HERC3	0.374542161691081	0.823733826523819	0.0465931845515563
barnas	DN	LINC00674	0.374767354111387	0.823733826523819	0.0660458648764038
barnas	DN	RNF6	0.374911765400182	0.823733826523819	0.0777608503807131
